cgpa,tenth_percentage,twelfth_percentage,backlogs,study_hours_per_day,attendance_percentage,projects_completed,internships_completed,coding_skill_rating,communication_skill_rating,aptitude_skill_rating,hackathons_participated,certifications_count,sleep_hours,stress_level,part_time_job,family_income_level,city_tier,internet_access,extracurricular_involvement,placement_status,salary_lpa,gender_Female,gender_Male,branch_CE,branch_CSE,branch_ECE,branch_IT,branch_ME,total_skills,academic_score
8.25,72.3,71.0,1,1.6,59.6,6,3,4,3,5,4,0,6.7,7,0,1,2,0,0,1,15.71,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12,75.26666666666667
7.43,64.8,71.3,1,1.2,57.8,6,3,5,2,4,5,2,7.3,10,0,0,1,1,2,1,18.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11,70.13333333333333
6.91,56.6,64.1,0,5.1,81.4,8,2,5,5,4,5,3,5.9,3,0,0,2,1,0,1,14.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14,63.26666666666666
9.41,79.9,89.4,0,4.7,78.9,5,3,4,5,5,4,4,9.0,10,0,0,1,1,0,1,19.52,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14,87.8
8.18,76.2,70.0,0,5.2,82.7,5,1,3,5,3,2,5,7.0,9,0,1,1,1,1,1,15.13,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11,76.0
9.55,74.2,83.3,0,2.3,69.2,7,4,5,2,5,4,5,8.5,2,1,0,0,1,1,1,19.69,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12,84.33333333333333
7.34,68.9,63.9,0,1.6,75.4,8,0,5,2,4,5,4,5.0,10,0,1,1,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11,68.73333333333333
8.39,77.2,71.2,1,5.1,71.3,5,2,3,3,4,3,1,6.0,6,0,1,1,1,1,1,16.49,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10,77.43333333333334
8.24,78.6,72.8,0,1.9,67.4,7,0,4,3,5,4,5,7.8,10,0,1,1,1,0,1,13.89,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12,77.93333333333332
10.0,89.6,93.8,0,3.7,60.0,4,2,3,5,4,2,2,6.7,7,0,0,2,1,1,1,18.39,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12,94.46666666666665
7.21,70.7,61.0,0,2.2,68.2,7,1,5,4,4,6,1,5.7,6,0,1,2,1,2,1,13.32,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13,67.93333333333332
7.71,73.9,71.0,0,7.3,76.8,7,3,5,1,3,3,6,4.8,10,0,1,2,0,0,1,17.55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9,74.0
8.12,85.0,62.6,0,5.8,76.5,6,2,4,2,4,4,4,7.9,6,0,2,1,1,0,1,14.76,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10,76.26666666666667
8.55,88.4,79.0,1,9.3,80.8,6,3,4,1,3,3,2,7.8,6,0,1,2,1,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8,84.3
8.3,70.7,76.8,0,5.3,71.9,5,1,4,1,4,3,3,7.3,10,0,1,2,1,0,1,14.86,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9,76.83333333333333
9.53,100.0,83.4,0,4.6,83.1,8,2,5,1,5,6,1,6.4,6,0,1,0,1,2,1,18.73,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11,92.89999999999999
8.12,80.7,70.2,0,5.4,79.6,2,0,1,3,4,1,0,5.7,6,0,1,1,1,1,1,10.27,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8,77.36666666666666
9.71,86.3,92.1,0,0.9,57.0,8,4,5,2,5,5,0,6.9,7,0,2,0,1,0,1,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12,91.83333333333333
9.15,76.0,76.7,0,0.4,61.2,5,2,3,4,4,4,1,5.4,4,0,0,0,1,1,1,16.86,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11,81.39999999999999
8.61,75.1,85.7,1,5.4,82.1,7,2,4,4,5,5,1,6.1,2,0,2,0,1,1,1,15.84,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13,82.3
7.51,65.6,67.1,0,2.8,57.9,5,1,4,4,4,5,2,8.5,6,0,1,0,1,1,1,14.81,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12,69.26666666666667
8.78,81.8,76.2,0,4.0,77.5,4,3,3,5,4,2,2,4.8,10,0,1,2,1,0,1,17.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12,81.93333333333334
9.53,81.2,77.2,0,0.7,61.3,7,4,5,2,5,6,2,7.8,3,0,0,1,1,2,1,19.68,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12,84.56666666666666
9.28,83.3,86.8,0,3.0,82.4,5,3,3,3,5,2,3,8.8,7,0,1,1,1,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11,87.63333333333333
7.41,70.2,67.1,0,3.3,65.7,7,0,5,3,4,5,5,8.0,10,1,1,2,1,0,1,12.64,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12,70.46666666666667
8.34,70.2,78.2,1,5.8,81.4,3,2,2,5,5,2,0,7.5,9,0,0,2,1,1,1,14.03,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12,77.26666666666667
6.66,59.3,66.9,1,4.3,62.9,8,0,5,3,3,5,5,6.4,3,0,0,2,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11,64.26666666666667
6.82,57.4,57.6,2,1.2,62.9,2,2,1,2,3,0,0,6.2,1,0,2,1,1,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6,61.06666666666666
9.08,90.7,79.6,0,3.0,67.9,4,4,3,5,5,3,6,4.3,5,1,1,1,1,1,1,16.65,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13,87.03333333333335
9.17,79.0,77.6,0,6.2,74.6,8,2,5,4,5,6,4,7.0,8,0,1,1,1,1,1,15.25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14,82.76666666666667
9.74,89.2,83.9,0,3.1,69.0,4,2,3,1,5,2,6,6.5,8,1,0,0,1,1,1,14.41,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9,90.16666666666667
7.65,63.3,74.1,0,5.8,80.5,5,2,4,4,4,3,8,6.2,1,0,1,0,1,0,1,15.87,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12,71.3
9.69,83.1,91.2,0,2.9,77.0,8,2,5,1,5,5,5,7.0,3,0,1,1,1,0,1,15.22,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11,90.39999999999999
9.67,85.1,87.6,0,4.7,75.7,4,3,3,2,4,3,1,7.1,8,0,1,2,1,2,1,14.06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9,89.8
9.95,83.2,92.3,0,4.1,72.1,3,4,3,2,5,4,2,6.2,7,0,1,0,0,0,1,20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10,91.66666666666667
9.34,84.8,93.0,0,3.8,72.6,5,3,5,2,4,5,5,8.9,5,0,1,0,1,1,1,16.16,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11,90.40000000000002
5.59,50.0,50.0,1,1.4,66.7,4,0,3,3,3,4,3,7.9,3,0,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9,51.96666666666667
8.43,76.2,80.1,0,0.8,62.5,5,1,3,2,4,3,2,8.1,7,0,0,2,1,1,1,15.01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9,80.2
6.61,59.8,62.6,2,4.5,80.5,1,0,1,5,3,2,2,6.9,5,0,2,1,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9,62.833333333333336
6.46,58.9,54.3,3,4.1,70.6,7,1,5,3,4,6,2,7.6,1,0,1,1,1,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12,59.26666666666666
8.36,79.3,74.7,1,2.9,61.2,7,3,5,3,4,6,4,5.9,7,0,1,0,1,0,1,19.42,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12,79.2
9.08,86.8,78.4,1,2.3,65.4,8,3,5,3,4,4,2,7.8,3,0,1,1,1,0,1,18.68,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12,85.33333333333333
7.23,60.7,72.6,1,6.7,80.9,5,0,4,3,3,3,3,6.8,2,0,2,0,1,2,1,13.87,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10,68.53333333333335
6.41,59.7,52.0,1,6.0,79.6,5,1,3,4,4,2,1,5.8,6,1,0,1,1,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11,58.6
7.95,71.6,61.1,0,5.5,81.2,3,3,2,2,4,1,2,7.0,10,0,0,0,1,0,1,14.09,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8,70.73333333333333
9.43,89.7,77.0,0,7.2,88.5,8,2,5,4,5,5,3,6.6,4,0,1,2,1,2,1,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14,87.0
8.35,72.6,72.4,0,1.8,59.6,3,2,2,5,4,3,1,9.0,1,0,1,1,1,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11,76.16666666666667
8.18,65.0,75.0,0,4.6,73.5,7,1,5,5,3,5,1,7.5,5,1,1,2,1,0,1,15.47,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13,73.93333333333334
6.67,59.0,52.6,2,1.2,72.6,6,1,4,4,3,5,1,8.9,9,0,0,1,1,2,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11,59.43333333333334
8.21,73.7,75.1,0,3.2,63.1,7,2,5,5,4,3,5,8.4,1,0,1,1,1,1,1,17.71,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14,76.96666666666668
9.16,88.3,84.3,0,3.4,66.5,8,2,5,4,4,5,4,7.0,8,1,0,0,1,0,1,16.65,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13,88.06666666666666
8.2,78.1,71.9,0,2.6,69.5,5,4,4,3,4,4,1,6.5,8,0,0,1,1,2,1,19.45,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11,77.33333333333333
8.36,69.0,74.4,0,3.9,61.4,8,1,5,3,4,5,6,4.9,10,0,2,1,1,2,1,14.23,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12,75.66666666666667
10.0,95.8,92.5,0,8.3,77.1,7,2,5,1,5,6,6,6.0,8,1,1,1,1,0,1,20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11,96.10000000000001
10.0,85.4,91.4,0,4.5,76.8,5,4,3,3,5,4,2,7.8,9,0,1,2,1,1,1,17.51,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11,92.26666666666667
10.0,85.8,90.6,0,6.0,81.3,6,4,4,4,5,4,1,6.6,10,0,0,2,1,1,1,18.64,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13,92.13333333333333
10.0,90.8,80.1,0,4.2,75.6,5,2,3,5,5,2,3,7.5,4,1,1,2,1,0,1,18.84,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13,90.3
6.98,63.8,59.8,2,0.7,63.6,3,1,2,4,4,3,3,4.6,4,1,1,0,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10,64.46666666666667
7.19,64.0,59.0,0,2.7,63.5,4,2,2,3,3,1,3,7.5,2,0,2,1,1,1,1,14.17,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8,64.96666666666667
8.6,76.7,80.5,1,2.9,68.3,3,3,2,1,5,1,2,8.3,10,0,2,0,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8,81.06666666666666
8.07,66.1,70.3,1,3.9,76.9,7,2,4,4,5,5,6,4.9,4,1,1,1,1,1,1,18.72,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13,72.36666666666666
8.39,75.0,82.8,1,5.2,67.7,4,2,2,4,3,1,2,7.4,2,0,1,1,0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9,80.56666666666668
6.48,64.4,64.3,1,5.7,82.5,6,0,4,3,3,3,2,8.6,9,0,1,0,1,1,1,10.38,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10,64.5
8.93,79.9,87.1,0,4.7,66.9,8,3,4,2,4,4,4,9.0,5,0,1,2,1,1,1,16.99,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10,85.43333333333334
8.32,83.8,73.0,0,6.1,82.4,7,1,5,3,4,5,5,6.4,4,0,0,1,1,2,1,16.21,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12,80.0
7.62,68.6,65.4,3,2.7,64.8,7,1,4,3,4,4,4,7.9,2,0,1,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11,70.06666666666666
8.61,73.3,75.7,0,5.1,72.9,7,2,5,1,4,5,1,8.7,3,0,0,0,1,2,1,18.08,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10,78.36666666666666
6.78,56.5,65.8,0,5.0,68.8,2,0,2,5,2,3,1,7.5,9,0,0,1,1,1,1,10.57,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9,63.36666666666667
8.23,79.5,79.9,0,5.8,93.6,5,3,2,2,4,2,0,8.5,3,0,0,2,1,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8,80.56666666666668
9.45,86.5,83.7,0,2.5,69.4,8,2,5,2,5,5,4,7.0,9,1,1,1,1,0,1,18.36,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12,88.23333333333333
9.46,78.1,90.8,0,7.7,89.8,6,1,4,5,5,4,4,7.5,2,1,1,2,1,1,1,17.95,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14,87.83333333333333
9.52,86.4,84.5,0,2.4,58.3,5,3,3,5,4,4,4,6.3,6,1,1,0,1,1,1,18.35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12,88.7
7.22,67.7,66.0,1,3.1,73.8,4,2,2,3,4,4,2,6.8,2,0,1,1,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9,68.63333333333333
8.9,73.6,77.9,0,5.5,81.8,5,2,4,5,4,4,8,7.5,5,1,0,2,1,0,1,17.99,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13,80.16666666666667
6.97,61.6,72.7,0,0.9,63.1,4,0,3,2,4,2,3,6.2,2,0,1,1,1,1,1,10.39,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9,68.0
10.0,85.7,99.4,0,2.1,64.3,8,2,5,1,5,3,4,6.7,3,0,0,0,1,0,1,19.47,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11,95.03333333333335
7.31,63.5,69.7,0,4.2,68.1,3,1,2,4,3,2,3,7.9,6,1,1,1,1,0,1,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9,68.76666666666667
9.13,77.2,81.0,0,0.4,64.4,8,3,5,5,5,5,3,9.0,2,0,2,1,1,0,1,18.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15,83.16666666666667
7.38,56.7,57.9,1,2.4,62.7,4,0,4,5,3,4,4,4.5,10,1,0,2,1,1,1,9.51,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12,62.79999999999999
9.5,78.5,85.8,0,4.2,73.8,4,3,3,2,5,1,4,9.0,9,1,0,2,1,1,1,16.3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10,86.43333333333334
6.81,66.2,64.2,0,2.4,72.8,4,2,2,3,3,3,3,6.7,5,0,1,2,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8,66.16666666666667
8.69,75.3,71.1,0,7.6,90.4,4,2,2,1,4,1,1,8.2,1,0,2,1,1,0,1,13.63,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7,77.76666666666665
9.34,93.1,92.8,0,5.5,79.0,7,4,5,2,5,5,3,8.4,5,0,1,0,1,1,1,17.76,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12,93.09999999999998
8.2,68.5,80.9,0,4.9,73.0,7,3,5,1,4,6,1,8.9,4,0,2,1,0,0,1,17.58,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10,77.13333333333334
8.37,76.6,70.8,2,4.3,76.0,3,0,2,5,4,1,2,6.1,9,0,1,2,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11,77.03333333333332
8.35,76.3,75.9,0,5.5,80.5,4,2,2,4,4,3,3,6.7,2,0,2,2,1,1,1,13.59,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10,78.56666666666666
8.06,72.5,73.7,0,4.1,64.7,3,4,2,1,4,2,1,6.9,8,1,0,0,1,1,1,18.07,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7,75.60000000000001
7.98,77.6,71.6,0,2.0,64.9,5,2,2,4,4,2,2,6.6,2,0,0,1,1,0,1,15.93,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10,76.33333333333333
7.48,61.0,68.6,0,4.7,70.8,6,2,5,2,4,6,6,8.6,4,1,2,1,0,1,1,14.01,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11,68.13333333333334
10.0,95.5,86.9,0,2.6,71.1,7,4,4,1,4,3,4,6.9,3,0,2,0,1,2,1,20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9,94.13333333333333
9.83,86.7,87.9,1,4.9,62.9,7,1,5,2,5,5,8,5.1,10,1,0,1,1,1,1,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12,90.96666666666668
9.74,89.9,88.5,0,4.6,72.5,3,4,3,5,5,3,4,6.2,8,0,0,1,1,1,1,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13,91.93333333333334
8.88,79.1,76.8,0,2.7,70.5,8,1,5,5,5,5,3,5.1,4,0,0,0,1,2,1,18.37,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15,81.56666666666666
10.0,97.4,93.6,0,8.1,78.0,4,3,3,1,4,3,3,6.7,2,1,0,2,1,1,1,18.24,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8,97.0
8.09,68.3,72.9,1,6.5,79.4,6,2,4,4,5,4,0,7.8,6,0,0,2,1,0,1,16.89,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13,74.03333333333333
7.22,57.5,62.5,0,3.9,73.6,7,1,5,2,4,4,3,6.2,6,0,2,2,1,0,1,16.24,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11,64.06666666666666
9.57,89.7,81.6,0,5.0,63.3,6,4,4,2,4,5,1,6.5,2,1,1,0,0,1,1,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10,89.0
8.99,81.6,84.1,0,4.7,74.1,6,2,4,3,5,3,3,6.7,5,0,1,1,1,1,1,19.64,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12,85.2
9.3,85.4,84.2,0,2.9,64.9,8,1,5,2,4,6,2,7.2,10,1,1,1,1,1,1,19.77,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11,87.53333333333335
8.81,85.6,75.5,0,5.1,70.6,8,3,5,1,5,3,2,7.6,10,0,1,1,1,1,1,18.66,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11,83.06666666666666
7.43,68.0,65.3,0,3.6,75.8,7,2,4,3,4,5,3,8.0,10,1,1,1,1,1,1,15.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11,69.2
6.94,61.1,60.7,0,1.2,74.5,6,0,4,2,4,2,6,9.0,5,0,1,2,1,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10,63.73333333333334
8.71,78.3,82.6,0,3.0,72.5,6,3,5,2,5,6,5,7.1,8,1,1,0,1,1,1,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12,82.66666666666667
9.07,91.4,89.3,0,3.0,72.4,5,4,4,1,4,3,4,7.9,7,1,1,2,1,1,1,16.23,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9,90.46666666666665
8.08,74.4,72.0,0,0.1,51.6,8,2,4,2,4,5,0,5.1,10,0,1,2,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10,75.73333333333333
7.89,74.9,72.9,1,6.7,77.6,6,2,3,1,5,4,3,6.5,4,0,2,2,1,1,1,13.59,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9,75.56666666666666
8.65,73.9,81.0,0,2.9,69.8,8,2,5,3,5,5,4,6.7,2,0,2,2,1,0,1,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13,80.46666666666667
8.3,78.9,68.9,0,3.2,65.5,7,2,5,2,4,6,3,5.8,10,1,1,1,1,1,1,16.33,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11,76.93333333333334
8.43,73.9,76.1,1,8.5,97.9,4,2,3,3,5,2,2,6.4,5,0,1,2,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11,78.10000000000001
9.26,74.6,85.6,1,2.1,65.8,6,3,4,5,5,3,2,6.9,10,0,0,1,1,1,1,16.82,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14,84.26666666666667
8.05,73.5,75.1,0,3.8,78.9,6,2,4,2,4,2,2,6.4,9,0,1,2,1,1,1,12.93,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10,76.36666666666666
9.65,87.5,85.5,0,0.8,64.9,4,3,3,3,4,2,2,9.0,4,1,1,0,1,1,1,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10,89.83333333333333
8.78,80.8,72.5,0,2.7,70.5,6,2,5,4,5,5,8,7.6,3,0,0,0,1,2,1,18.93,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14,80.36666666666667
8.16,72.1,75.9,0,3.0,71.0,6,1,5,4,5,5,5,9.0,7,0,1,1,1,1,1,13.66,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14,76.53333333333333
8.76,84.1,80.0,1,6.2,88.2,4,3,2,1,5,2,2,8.8,10,0,1,1,1,1,1,16.04,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8,83.89999999999999
6.18,57.2,59.8,0,2.3,66.2,4,1,3,4,3,3,0,6.2,3,1,0,1,1,0,1,11.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10,59.6
8.16,71.8,63.0,1,5.7,71.7,5,3,3,3,4,3,3,7.0,8,0,2,1,0,1,1,14.93,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10,72.13333333333334
6.81,66.7,61.5,2,9.4,87.6,8,0,5,2,4,5,4,6.5,7,0,0,2,1,1,1,13.65,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11,65.43333333333332
8.3,76.5,73.1,0,7.5,77.1,6,3,4,1,3,4,5,6.8,8,0,2,1,1,2,1,15.67,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8,77.53333333333333
7.55,68.7,65.5,0,0.0,55.2,3,1,3,1,4,2,2,5.8,10,1,1,1,0,0,1,11.67,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8,69.89999999999999
7.74,67.3,63.5,0,5.0,72.5,8,2,5,5,5,4,3,6.5,6,0,1,0,0,0,1,18.15,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15,69.4
10.0,99.9,85.1,0,7.1,78.1,6,4,4,1,5,3,2,7.4,6,1,1,1,1,1,1,19.72,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10,95.0
8.29,69.7,75.3,1,2.3,53.3,4,3,3,5,5,3,3,7.4,4,0,1,1,1,1,1,14.16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13,75.96666666666665
8.56,75.3,73.3,0,3.8,71.1,7,2,5,4,5,6,5,7.3,8,0,1,2,0,1,1,18.02,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14,78.06666666666666
8.4,73.8,70.7,1,3.4,73.5,7,0,5,4,4,5,9,6.9,2,0,1,0,1,1,1,12.96,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13,76.16666666666667
9.08,80.8,81.4,0,5.9,76.3,4,0,3,4,5,2,2,8.0,7,1,1,0,1,0,1,13.26,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12,84.33333333333333
7.75,72.7,65.7,1,3.0,77.7,5,3,3,1,4,3,1,6.7,10,0,1,1,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8,71.96666666666667
9.71,89.5,87.0,0,7.8,86.5,4,4,5,3,5,5,2,8.7,6,0,2,1,1,0,1,19.73,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13,91.2
9.81,91.1,87.8,0,6.5,83.3,5,3,4,5,5,4,2,4.8,7,0,0,1,1,2,1,15.97,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14,92.33333333333333
8.33,74.5,75.9,0,0.9,55.3,6,2,5,5,4,6,3,7.8,2,0,1,2,1,1,1,15.71,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14,77.89999999999999
9.37,90.1,79.6,0,0.9,62.6,8,2,5,1,4,6,4,7.6,6,1,0,1,1,1,1,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10,87.8
8.33,71.1,79.2,0,4.4,77.3,0,4,1,3,4,0,2,6.2,3,0,1,1,1,0,1,15.82,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8,77.86666666666667
9.54,81.6,89.6,0,3.6,67.5,3,2,3,1,4,2,0,6.6,8,1,1,1,1,1,1,16.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8,88.86666666666666
9.16,76.3,82.2,0,3.8,82.1,7,2,5,5,4,5,5,7.6,7,0,0,0,1,1,1,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14,83.36666666666666
7.99,69.7,73.5,0,2.9,73.9,3,1,2,3,4,3,3,8.1,8,0,0,2,1,0,1,15.61,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9,74.36666666666666
8.51,77.1,78.8,0,1.9,68.9,8,1,4,4,4,4,3,4.9,10,1,0,1,1,2,1,15.95,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12,80.33333333333333
9.01,78.3,83.9,0,4.1,71.5,8,1,5,4,5,6,1,7.8,9,0,1,1,1,1,1,16.16,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14,84.1
9.67,84.5,89.5,0,4.9,62.4,8,3,5,4,4,6,2,6.5,1,0,1,2,1,1,1,18.19,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13,90.23333333333333
6.79,66.7,63.4,1,6.1,82.6,6,1,3,2,4,3,2,8.4,4,0,2,0,1,2,1,12.91,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9,66.0
7.45,63.6,68.5,0,6.4,76.1,8,2,5,2,3,4,3,4.8,8,0,1,2,1,1,1,13.41,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10,68.86666666666666
8.18,72.0,75.5,0,4.1,68.6,8,4,5,4,4,6,1,9.0,7,0,0,1,1,0,1,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13,76.43333333333334
8.65,79.7,67.1,0,4.7,72.4,8,2,5,5,5,3,4,5.9,7,0,2,1,1,1,1,17.73,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15,77.76666666666667
8.57,68.8,71.5,2,0.6,54.9,8,1,5,3,4,5,1,8.7,6,0,1,2,1,1,1,17.74,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12,75.33333333333333
8.42,69.8,78.5,1,5.4,71.1,3,3,3,5,4,2,0,6.9,1,0,1,2,1,0,1,12.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12,77.5
